Liên kết,Ảnh sản phẩm,Mã sản phẩm,Tên sản phẩm,Mã danh mục,Số sản phẩm đã bán,Giá,Giá thị trường,Tiết kiệm,Phần trăm giảm,Đánh giá trung bình,Số lượt đánh giá,Số lượt hỏi đáp,Barcode,Thương Hiệu,Xuất xứ thương hiệu,Nơi sản xuất,Đặc Tính,Giới tính,Thành phần sản phẩm,Hướng dẫn sử dụng,Loại da,Vấn đề về da
https://hasaki.vn/san-pham/bang-phan-mat-judydoll-7-mau-15-tong-tim-khoi-8-5g-125484.html,https://media.hcdn.vn/catalog/product/p/r/promotions-auto-bang-phan-mat-judydoll-7-mau-15-tong-tim-khoi-8-5g_rLJzTN1mtntpMEYH_img_385x385_622873_fit_center.png,422222908,Bảng Phấn Mắt Judydoll 7 Màu - 15 Tông Tím Khói 8.5g,50,0,272.000 ₫,329.000 ₫,57.000 ₫,-17%,0.0,0,0,6975242807028,Judydoll,Trung Quốc,China,,Tất cả,"
Polydimethylsiloxane,Talc,Polymethylsiloxane, Mica,CI 77891,Aluminum Hydroxide,Triethoxyoctylsilane, Triethoxyoctylsilane, kaolin,silica, polymethylsiloxane,synthetic wax, polytetrafluoroethylene,octyldodecanol,ethyl palmitate Hexyl ester,phenoxyethanol, decanediol, hydrated silica, talc,CI 77492,CI 77007,CI 15850,CI 77491,CI 77499,Polytetrafluoroethylene, Synthetic Wax, Calcium Aluminum Borosilicate, CI 77820, Tin Oxide, Dimethicone, Dimethiconol, Sodium borosilicate calcium, CI 77891, tin oxide, octyldodecanol, talc, hydrogenated polydimethylsiloxane, CI 77891, calcium aluminum borosilicate ,Tin oxide,Calcium aluminum borosilicate, CI 77891, tin oxide,Ethylhexyl palmitate,Silica, Polymethylsiloxane,Boron Nitride ,Triethoxyoctylsilane,talc, phenoxyethanol, hydrated silica, decanediol,CI 77491,CI 77499,CI 15850, Talc,Polydimethylsiloxane,Mica, Polymethylsiloxane,Kaolin, Triethoxyoctylsilane,Silica, Polymethyl Siloxane,Triethoxyoctylsilane, Aluminum Hydroxide, CI 77891,Synthetic Wax, Polytetrafluoroethylene,Octyldodecanol,Ethyl Palmitate Hexyl ester,hydrated silica, phenoxyethanol, talc, decanediol,CI 77742,CI 77492,CI 16035,CI 77491,CI 77499 ","


Thoa sản phẩm trực tiếp lên da. 


Dùng cọ để có được màu bám tốt và hiệu ứng chuyển màu đẹp hơn.

 ",Da thường/Mọi loại da,
https://hasaki.vn/san-pham/chi-ke-may-judydoll-dang-gel-lau-troi-04-xam-khoi-0-15g-125516.html,https://media.hcdn.vn/catalog/product/p/r/promotions-auto-chi-ke-may-judydoll-dang-gel-lau-troi-04-xam-khoi-0-15g_2EDQJ3dfAfNZMPRJ_img_385x385_622873_fit_center.png,422222916,Chì Kẻ Mày Judydoll Dạng Gel Lâu Trôi - 04 Xám Khói 0.15g,50,0,135.000 ₫,164.000 ₫,29.000 ₫,-18%,0.0,0,0,6976436770111,Judydoll,Trung Quốc,China,Chống Nước/ Lâu Trôi,Tất cả,"
Cyclopentasiloxane, Trimethylsiloxysilicate, CI 77499 (Iron Oxides), Synthetic Wax, Silica, CI 77491 (Iron Oxides), Trimethylsiloxyphenyl Dimethicone, Trimethylated Silica/Dimethiconol Crosspolymer, Methicone, CI 77019 (Mica), CI 77492 (Iron Oxides), CI 77510 (Ferric Ferrocyanide), Tocopherol, Cyclohexasiloxane, Copernicia Cerifera (Carnauba) Wax ","


Kẻ đường viền rồi tô nhẹ bên trong chân mày.


Dùng đầu cọ chải nhẹ nhàng theo chiều cấu tạo chân mày.

 ",Da thường/Mọi loại da,
https://hasaki.vn/san-pham/chi-ke-may-judydoll-2-dau-ben-mau-01-xam-den-125496.html,https://media.hcdn.vn/catalog/product/p/r/promotions-auto-chi-ke-may-judydoll-2-dau-ben-mau-01-xam-den_LMspTd1fTRmMWobx_img_385x385_622873_fit_center.png,422222911,Chì Kẻ Mày Judydoll 2 Đầu Bền Màu - 01 Xám Đen,50,0,148.000 ₫,164.000 ₫,16.000 ₫,-10%,0.0,0,0,6975242806595,Judydoll,Trung Quốc,China,2 in 1,Tất cả,"
Đầu bút chì kẻ: Mica, Oxidized Canola Oil, Rapeseed Oil, CI 77891, Soybean Oil, Hydrogenated Wild Soybean Oil, C10-18 Triglycerides, CI 77499, Triglycerides of Glycerol and Hydroxystearic Acid, Hydrogenated Palm Oil, Boron Nitride, Synthetic Japan Wax, CI 77492, C18-38 Alkyl Hydroxystearoyl Stearate, Cetyl Stearyl, Polydimethylsiloxane, CI 16035, Zinc Stearate, CI 42090, Magnesium Myristate, Trimethylsiloxysilicate.
Đầu chuốt mày: CI 77891, Mica, Hydrogenated Canola Oil, Hydrogenated Rapeseed Oil, C10-18 Triglycerides, Triglycerides of Glycerol and Hydroxystearic Acid, Hydrogenated Palm Oil, Boron Nitride, CI 77499, CI 77266, Synthetic Japan Wax, C18-38 Alkyl Hydroxystearoyl Stearate, Cetyl Stearyl, Polydimethylsiloxane, CI 77491, Zinc Stearate, CI 16035, Magnesium Myristate, Trimethylsiloxysilicate.
 ","


Dùng bút chì kẻ lông mày màu nhạt hơn để phác thảo phần đầu của lông mày (gần mũi nhất).


Sau đó dùng chì kẻ mày đậm màu hơn để tô phần đuôi lông mày. 


Thoa gel lông mày lên trên theo hướng lông mày của bạn.

 ",Da thường/Mọi loại da,
https://hasaki.vn/san-pham/but-ke-mat-nuoc-judydoll-sieu-manh-04-nau-xam-0-4g-125632.html,https://media.hcdn.vn/catalog/product/p/r/promotions-auto-but-ke-mat-nuoc-judydoll-sieu-manh-04-nau-xam-0-4g_NrTg5PMZeVAjwZdb_img_385x385_622873_fit_center.png,422222950,Bút Kẻ Mắt Nước Judydoll Siêu Mảnh - 04 Nâu Xám 0.4g,50,0,145.000 ₫,209.000 ₫,64.000 ₫,-31%,0.0,0,0,6976436770401,Judydoll,Trung Quốc,China,Siêu Mỏng,Tất cả,"
Water, Ammonium acrylic acid (ester) copolymer, CI 77266, Butanediol, 1,2-Hexanediol, Phenoxyethanol, Beheneth- 30, Methylparaben, Ethylparaben, Polyglycerol-3 Disiloxane Dimethicone, Citric Acid, Aminomethyl Propanol, Organic Silicone, Bentonite Clay, Xanthan Gum, Sorbitan Laurate, Sorbitan Palmitate, Hydrogenated Palm Oil Glycerides, Sorbitan Trioleate, Sucrose Palmitate, Tocopherol (Vitamin E) ","
Bước 1: Lắc đều trước khi dùng để hạn chế tình trạng mực bị tắc, khô và ra không đều màu.
Bước 2: Dùng đầu cọ vẽ một đường eyeliner sát chân mi.
Bước 3: Có thể bắt đầu kẻ từ gốc mắt hoặc từ ⅔ mắt kéo dài tới đuôi mắt. ",Da thường/Mọi loại da,
https://hasaki.vn/san-pham/chi-ke-may-judydoll-dang-gel-lau-troi-02-nau-tro-0-15g-125512.html,https://media.hcdn.vn/catalog/product/p/r/promotions-auto-chi-ke-may-judydoll-dang-gel-lau-troi-02-nau-tro-0-15g_kcrrg6UcQ2MVjhmQ_img_385x385_622873_fit_center.png,422222915,Chì Kẻ Mày Judydoll Dạng Gel Lâu Trôi - 02 Nâu Tro 0.15g,50,0,135.000 ₫,164.000 ₫,29.000 ₫,-18%,0.0,0,0,6976436770098,Judydoll,Trung Quốc,China,Chống Nước/ Lâu Trôi,Tất cả,"
Cyclopentasiloxane, Trimethylsiloxysilicate, CI 77499 (Iron Oxides), Synthetic Wax, Silica, CI 77491 (Iron Oxides), Trimethylsiloxyphenyl Dimethicone, Trimethylated Silica/Dimethiconol Crosspolymer, Methicone, CI 77019 (Mica), CI 77492 (Iron Oxides), CI 77510 (Ferric Ferrocyanide), Tocopherol, Cyclohexasiloxane, Copernicia Cerifera (Carnauba) Wax ","


Kẻ đường viền rồi tô nhẹ bên trong chân mày.


Dùng đầu cọ chải nhẹ nhàng theo chiều cấu tạo chân mày.

 ",Da thường/Mọi loại da,
https://hasaki.vn/san-pham/combo-lemonade-phan-nuoc-a01-light-15g-chi-ke-may-2-dau-nau-dam-2g-2ml-116007.html,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-422217285-1703235476_img_385x385_622873_fit_center.png,422217285,Combo Lemonade Phấn Nước A01 Light 15g + Chì Kẻ Mày 2 Đầu 01 Nâu Đậm 2g+2ml,50,0,399.000 ₫,532.000 ₫,133.000 ₫,-25%,0.0,0,0,,Lemonade,Việt Nam,,,Tất cả,"
1. Phấn Nước LEMONADE Matte Addict Dual Cushion SPF50+ PA+++ 15g
Dimethicone, Phenyl Trimethicone, Silica, Water, Methyl Methacrylate Crosspolymer, Isotridecyl Isononanoate, Hydrogenated Vegetable Oil, Titanium Dioxide (Ci 77891), Vinyl Dimethicone/Methicone Silsesquioxane Crosspolymer, Cyclopentasiloxane.
2. Chì Kẻ Mày 2 Đầu LEMONADE Want It Got It Dual Eyebrow 2g + 2ml
PENCIL: Hydrogenated Soybean Oil, Hydrogenated Coco-Glycerides, Iron Oxides (CI 77492), Iron Oxides (CI 77499), Iron Oxides (CI 77491), Zinc Stearate,
Hydrogenated Vegetable Oil, Mica (CI 77019), Titanium Dioxide (CI 77891), Copernicia Cerifera (Carnauba) Wax, Palmitic Acid, Stearic Acid, Polyglyceryl-2 Triisostearate, Glyceryl Caprylate, Caprylyl Glycol.
MASCARA: Isododecane, Talc, Trimethylsiloxysilicate, Iron Oxides (CI 77492), Titanium Diox- ides (CI 77891), Disteardimonium Hectorite, Polyethylene, Dextrin Palmitate/Eth- ylhexanoate, Hydrogenated Polyisobutene, Iron Oxides (CI 77499), Iron Oxides (CI 77491), Propylene Carbonate, Polypropylsilsesquioxane, Dextrin Palmitate, Ethylene/Propylene Copolymer, Dimethicone, Triethoxycaprylylsilane, Sorbitan Isostearate, Polymethylsilsesquioxane, Phenoxyethanol, Dimethicone Crosspolymer, Ethylhexylglycerin, Silica.
 ","
1. Phấn Nước LEMONADE Matte Addict Dual Cushion SPF50+ PA+++ 15g


Dùng tay thoa một lượng vừa đủ Face Filler lên da, đặc biệt là vùng chữ T và vùng da có lỗ chân lông to.


Dùng bông mút lấy một lượng vừa đủ Cushion và tán đều lên mặt. Có thể tăng cường che phủ bằng cách dặm thêm nhiều lớp phấn nước cho đến khi cảm thấy lớp nền hoàn hảo.


2. Chì Kẻ Mày 2 Đầu LEMONADE Want It Got It Dual Eyebrow 2g + 2ml
BƯỚC 1: Dùng đầu chì định hình khuôn lông mày cho dáng mày sắc nét và quyến rũ.
BƯỚC 2: Dùng đầu mascara chải đều cho các sợi lông đều màu và tự nhiên.
 ",,
https://hasaki.vn/san-pham/combo-lemonade-phan-nuoc-a01-light-15g-chi-ke-may-2-dau-02-nau-sang-2g-2ml-116005.html,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-422217286-1703235400_img_385x385_622873_fit_center.png,422217286,Combo Lemonade Phấn Nước A01 Light 15g + Chì Kẻ Mày 2 Đầu 02 Nâu Sáng 2g+2ml,50,0,399.000 ₫,532.000 ₫,133.000 ₫,-25%,0.0,0,0,,Lemonade,Việt Nam,,,Tất cả,"
1. Phấn Nước LEMONADE Matte Addict Dual Cushion SPF50+ PA+++ 15g
Dimethicone, Phenyl Trimethicone, Silica, Water, Methyl Methacrylate Crosspolymer, Isotridecyl Isononanoate, Hydrogenated Vegetable Oil, Titanium Dioxide (Ci 77891), Vinyl Dimethicone/Methicone Silsesquioxane Crosspolymer, Cyclopentasiloxane.
2. Chì Kẻ Mày 2 Đầu LEMONADE Want It Got It Dual Eyebrow 2g + 2ml
PENCIL: Hydrogenated Soybean Oil, Hydrogenated Coco-Glycerides, Iron Oxides (CI 77492), Iron Oxides (CI 77499), Iron Oxides (CI 77491), Zinc Stearate,
Hydrogenated Vegetable Oil, Mica (CI 77019), Titanium Dioxide (CI 77891), Copernicia Cerifera (Carnauba) Wax, Palmitic Acid, Stearic Acid, Polyglyceryl-2 Triisostearate, Glyceryl Caprylate, Caprylyl Glycol.
MASCARA: Isododecane, Talc, Trimethylsiloxysilicate, Iron Oxides (CI 77492), Titanium Diox- ides (CI 77891), Disteardimonium Hectorite, Polyethylene, Dextrin Palmitate/Eth- ylhexanoate, Hydrogenated Polyisobutene, Iron Oxides (CI 77499), Iron Oxides (CI 77491), Propylene Carbonate, Polypropylsilsesquioxane, Dextrin Palmitate, Ethylene/Propylene Copolymer, Dimethicone, Triethoxycaprylylsilane, Sorbitan Isostearate, Polymethylsilsesquioxane, Phenoxyethanol, Dimethicone Crosspolymer, Ethylhexylglycerin, Silica.
 ","
1. Phấn Nước LEMONADE Matte Addict Dual Cushion SPF50+ PA+++ 15g


Dùng tay thoa một lượng vừa đủ Face Filler lên da, đặc biệt là vùng chữ T và vùng da có lỗ chân lông to.


Dùng bông mút lấy một lượng vừa đủ Cushion và tán đều lên mặt. Có thể tăng cường che phủ bằng cách dặm thêm nhiều lớp phấn nước cho đến khi cảm thấy lớp nền hoàn hảo.


2. Chì Kẻ Mày 2 Đầu LEMONADE Want It Got It Dual Eyebrow 2g + 2ml
BƯỚC 1: Dùng đầu chì định hình khuôn lông mày cho dáng mày sắc nét và quyến rũ.
BƯỚC 2: Dùng đầu mascara chải đều cho các sợi lông đều màu và tự nhiên.
 ",,
https://hasaki.vn/san-pham/bang-phan-mat-judydoll-5-mau-da-nang-s01-4-5g-125532.html,https://media.hcdn.vn/catalog/product/p/r/promotions-auto-bang-phan-mat-judydoll-5-mau-da-nang-s01-4-5g_SjU8cP3SKP3aLUPu_img_385x385_622873_fit_center.png,422222920,Bảng Phấn Mắt Judydoll 5 Màu Đa Năng - S01 4.5g,50,0,179.000 ₫,219.000 ₫,40.000 ₫,-18%,0.0,0,0,6975242809800,Judydoll,Trung Quốc,China,,Tất cả,"
Synthetic fluorphlogopite, C1 77891, boron nitride, nylon-12, cetearalkonium dimethicone copolyol, polymethylsilsesquioxane, C1 77492, ethylhexyl palmitate, C116035, silica, C1 77499, polyglyceryl-2 triisostearate, CI 77007, phenoxyethanol, dimethicone, triethoxycaprylylsilane, ethylhexylglycerin, aluminum hydroxide. Other trace ingredients: tocopherol (vitamin E), tocopheryl acetate, polysilicone-11. ","


Dùng kem lót mắt hoặc che khuyết điểm tan đều lên bầu mắt.


Dùng cọ lấy một lượng phấn mắt vừa đủ và tan đều lên mắt, phối màu theo cách bạn thích.

 ",Da thường/Mọi loại da,
https://hasaki.vn/san-pham/chi-ke-may-judydoll-2-dau-ben-mau-02-xam-nau-125500.html,https://media.hcdn.vn/catalog/product/p/r/promotions-auto-chi-ke-may-judydoll-2-dau-ben-mau-02-xam-nau_EydvNs9hhxrusntd_img_385x385_622873_fit_center.png,422222912,Chì Kẻ Mày Judydoll 2 Đầu Bền Màu - 02 Xám Nâu,50,0,129.000 ₫,164.000 ₫,35.000 ₫,-21%,0.0,0,0,6975242806601,Judydoll,Trung Quốc,China,2 in 1,Tất cả,"
Đầu bút chì kẻ: Mica, Oxidized Canola Oil, Rapeseed Oil, CI 77891, Soybean Oil, Hydrogenated Wild Soybean Oil, C10-18 Triglycerides, CI 77499, Triglycerides of Glycerol and Hydroxystearic Acid, Hydrogenated Palm Oil, Boron Nitride, Synthetic Japan Wax, CI 77492, C18-38 Alkyl Hydroxystearoyl Stearate, Cetyl Stearyl, Polydimethylsiloxane, CI 16035, Zinc Stearate, CI 42090, Magnesium Myristate, Trimethylsiloxysilicate.
Đầu chuốt mày: CI 77891, Mica, Hydrogenated Canola Oil, Hydrogenated Rapeseed Oil, C10-18 Triglycerides, Triglycerides of Glycerol and Hydroxystearic Acid, Hydrogenated Palm Oil, Boron Nitride, CI 77499, CI 77266, Synthetic Japan Wax, C18-38 Alkyl Hydroxystearoyl Stearate, Cetyl Stearyl, Polydimethylsiloxane, CI 77491, Zinc Stearate, CI 16035, Magnesium Myristate, Trimethylsiloxysilicate.
 ","


Dùng bút chì kẻ lông mày màu nhạt hơn để phác thảo phần đầu của lông mày (gần mũi nhất).


Sau đó dùng chì kẻ mày đậm màu hơn để tô phần đuôi lông mày. 


Thoa gel lông mày lên trên theo hướng lông mày của bạn.

 ",Da thường/Mọi loại da,
https://hasaki.vn/san-pham/combo-lemonade-phan-nuoc-a01-light-15g-chi-ke-may-2-dau-nau-xam-2g-2ml-116009.html,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-422217284-1703235426_img_385x385_622873_fit_center.png,422217284,Combo Lemonade Phấn Nước A01 Light 15g + Chì Kẻ Mày 2 Đầu 03 Nâu Xám 2g+2ml,50,0,399.000 ₫,532.000 ₫,133.000 ₫,-25%,0.0,0,0,,Lemonade,Việt Nam,,,Tất cả,"
1. Phấn Nước LEMONADE Matte Addict Dual Cushion SPF50+ PA+++ 15g
Dimethicone, Phenyl Trimethicone, Silica, Water, Methyl Methacrylate Crosspolymer, Isotridecyl Isononanoate, Hydrogenated Vegetable Oil, Titanium Dioxide (Ci 77891), Vinyl Dimethicone/Methicone Silsesquioxane Crosspolymer, Cyclopentasiloxane.
2. Chì Kẻ Mày 2 Đầu LEMONADE Want It Got It Dual Eyebrow 2g + 2ml
PENCIL: Hydrogenated Soybean Oil, Hydrogenated Coco-Glycerides, Iron Oxides (CI 77492), Iron Oxides (CI 77499), Iron Oxides (CI 77491), Zinc Stearate,
Hydrogenated Vegetable Oil, Mica (CI 77019), Titanium Dioxide (CI 77891), Copernicia Cerifera (Carnauba) Wax, Palmitic Acid, Stearic Acid, Polyglyceryl-2 Triisostearate, Glyceryl Caprylate, Caprylyl Glycol.
MASCARA: Isododecane, Talc, Trimethylsiloxysilicate, Iron Oxides (CI 77492), Titanium Diox- ides (CI 77891), Disteardimonium Hectorite, Polyethylene, Dextrin Palmitate/Eth- ylhexanoate, Hydrogenated Polyisobutene, Iron Oxides (CI 77499), Iron Oxides (CI 77491), Propylene Carbonate, Polypropylsilsesquioxane, Dextrin Palmitate, Ethylene/Propylene Copolymer, Dimethicone, Triethoxycaprylylsilane, Sorbitan Isostearate, Polymethylsilsesquioxane, Phenoxyethanol, Dimethicone Crosspolymer, Ethylhexylglycerin, Silica.
 ","
1. Phấn Nước LEMONADE Matte Addict Dual Cushion SPF50+ PA+++ 15g


Dùng tay thoa một lượng vừa đủ Face Filler lên da, đặc biệt là vùng chữ T và vùng da có lỗ chân lông to.


Dùng bông mút lấy một lượng vừa đủ Cushion và tán đều lên mặt. Có thể tăng cường che phủ bằng cách dặm thêm nhiều lớp phấn nước cho đến khi cảm thấy lớp nền hoàn hảo.


2. Chì Kẻ Mày 2 Đầu LEMONADE Want It Got It Dual Eyebrow 2g + 2ml
BƯỚC 1: Dùng đầu chì định hình khuôn lông mày cho dáng mày sắc nét và quyến rũ.
BƯỚC 2: Dùng đầu mascara chải đều cho các sợi lông đều màu và tự nhiên.
 ",,
https://hasaki.vn/san-pham/bang-phan-mat-judydoll-7-mau-17-tong-hong-khoi-8-5g-125488.html,https://media.hcdn.vn/catalog/product/p/r/promotions-auto-bang-phan-mat-judydoll-7-mau-17-tong-hong-khoi-8-5g_2XiQ7jvfWYj69y5U_img_385x385_622873_fit_center.png,422222909,Bảng Phấn Mắt Judydoll 7 Màu - 17 Tông Hồng Khói 8.5g,50,0,278.000 ₫,329.000 ₫,51.000 ₫,-16%,0.0,0,0,6975242807066,Judydoll,Trung Quốc,China,,Tất cả,"
Polydimethylsiloxane,Talc,Polymethylsiloxane, Mica,CI 77891,Aluminum Hydroxide,Triethoxyoctylsilane, Triethoxyoctylsilane, kaolin,silica, polymethylsiloxane,synthetic wax, polytetrafluoroethylene,octyldodecanol,ethyl palmitate Hexyl ester,phenoxyethanol, decanediol, hydrated silica, talc,CI 77492,CI 77007,CI 15850,CI 77491,CI 77499,Polytetrafluoroethylene, Synthetic Wax, Calcium Aluminum Borosilicate, CI 77820, Tin Oxide, Dimethicone, Dimethiconol, Sodium borosilicate calcium, CI 77891, tin oxide, octyldodecanol, talc, hydrogenated polydimethylsiloxane, CI 77891, calcium aluminum borosilicate ,Tin oxide,Calcium aluminum borosilicate, CI 77891, tin oxide,Ethylhexyl palmitate,Silica, Polymethylsiloxane,Boron Nitride ,Triethoxyoctylsilane,talc, phenoxyethanol, hydrated silica, decanediol,CI 77491,CI 77499,CI 15850, Talc,Polydimethylsiloxane,Mica, Polymethylsiloxane,Kaolin, Triethoxyoctylsilane,Silica, Polymethyl Siloxane,Triethoxyoctylsilane, Aluminum Hydroxide, CI 77891,Synthetic Wax, Polytetrafluoroethylene,Octyldodecanol,Ethyl Palmitate Hexyl ester,hydrated silica, phenoxyethanol, talc, decanediol,CI 77742,CI 77492,CI 16035,CI 77491,CI 77499 ","


Thoa sản phẩm trực tiếp lên da. 


Dùng cọ để có được màu bám tốt và hiệu ứng chuyển màu đẹp hơn.

 ",Da thường/Mọi loại da,
https://hasaki.vn/san-pham/bang-phan-mat-judydoll-7-mau-26-tong-nau-nude-8-5g-125492.html,https://media.hcdn.vn/catalog/product/p/r/promotions-auto-bang-phan-mat-judydoll-7-mau-26-tong-nau-nude-8-5g_JGAJ5WK7cSXLgBRE_img_385x385_622873_fit_center.png,422222910,Bảng Phấn Mắt Judydoll 7 Màu - 26 Tông Nâu Nude 8.5g,50,0,277.000 ₫,329.000 ₫,52.000 ₫,-16%,0.0,0,0,6975242804843,Judydoll,Trung Quốc,China,,Tất cả,"
Polydimethylsiloxane,Talc,Polymethylsiloxane, Mica,CI 77891,Aluminum Hydroxide,Triethoxyoctylsilane, Triethoxyoctylsilane, kaolin,silica, polymethylsiloxane,synthetic wax, polytetrafluoroethylene,octyldodecanol,ethyl palmitate Hexyl ester,phenoxyethanol, decanediol, hydrated silica, talc,CI 77492,CI 77007,CI 15850,CI 77491,CI 77499,Polytetrafluoroethylene, Synthetic Wax, Calcium Aluminum Borosilicate, CI 77820, Tin Oxide, Dimethicone, Dimethiconol, Sodium borosilicate calcium, CI 77891, tin oxide, octyldodecanol, talc, hydrogenated polydimethylsiloxane, CI 77891, calcium aluminum borosilicate ,Tin oxide,Calcium aluminum borosilicate, CI 77891, tin oxide,Ethylhexyl palmitate,Silica, Polymethylsiloxane,Boron Nitride ,Triethoxyoctylsilane,talc, phenoxyethanol, hydrated silica, decanediol,CI 77491,CI 77499,CI 15850, Talc,Polydimethylsiloxane,Mica, Polymethylsiloxane,Kaolin, Triethoxyoctylsilane,Silica, Polymethyl Siloxane,Triethoxyoctylsilane, Aluminum Hydroxide, CI 77891,Synthetic Wax, Polytetrafluoroethylene,Octyldodecanol,Ethyl Palmitate Hexyl ester,hydrated silica, phenoxyethanol, talc, decanediol,CI 77742,CI 77492,CI 16035,CI 77491,CI 77499 ","


Thoa sản phẩm trực tiếp lên da. 


Dùng cọ để có được màu bám tốt và hiệu ứng chuyển màu đẹp hơn.

 ",Da thường/Mọi loại da,
https://hasaki.vn/san-pham/chi-ke-may-cathy-doll-2-mau-trong-1-02-cherry-brown-1g-1g-104979.html,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-422209944-1704509405_img_385x385_622873_fit_center.jpg,422209944,Chì Kẻ Mày Cathy Doll 2 Màu Trong 1 #02 Cherry Brown 1g+1g,50,0,85.000 ₫,,,,5.0,1,0,8858842090671,Cathy Doll,Thái Lan,,2 in 1,Tất cả,"
Thành phần chi tiết: Microcrystalline Wax, Paraffin, Ethylhexyl Palmitate, C10-18 Triglycerides,Theobroma Cacao (Cocoa) Seed Butter,Polyethylene,Glycol Montanate,Mica,Polyisobutene,Butyrospermum Parkii Butter,Phenoxyethanol,Synthetic Wax,Dimethicone,Ci 77499,Ci 77492,Ci 77491,Ci 77891
  ","


Vẽ khung chân mày bắt đầu từ phần giữa đến đuôi chân mày bằng chì màu đậm.


Phẩy từng nét theo khung đã vẽ bắt đầu từ phần giữa trở ra đầu chân mày bằng chì màu nhạt.


Dùng cọ tán đều màu chì và chải lông mày vào nếp gọn gàng.

 ",,
https://hasaki.vn/san-pham/chi-ke-may-glamrr-q-ben-mau-thuan-chay-02-xam-den-0-08g-123684.html,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-chi-ke-may-glamrr-q-ben-mau-thuan-chay-02-xam-den-0-08g-1716801628_img_385x385_622873_fit_center.jpg,422222122,Chì Kẻ Mày Glamrr Q Bền Màu Thuần Chay - 02 Xám Đen 0.08g,50,0,105.000 ₫,150.000 ₫,45.000 ₫,-30%,0.0,0,0,8809672511805,Glamrr Q,Hàn Quốc,Korea,Thuần Chay (Vegan),Tất cả,"
1. Pencil #01 Brown Sugar
Iron Oxide Black (CI 77499), Hydrogenated Vegetable Oil, Hydrogenated Coco-Glycerides, Stearic Acid, Copernicia Cerifera (Carnauba) Wax, Synthetic Wax, Iron Oxide Yellow (CI 77492), Zinc Stearate, Iron Oxide Red (CI 77491), Ricinus Communis (Castor) Seed Oil, Hydrogenated Castor Oil, Caprylic/Capric Triglyceride, Polyglyceryl-2 Triisostearate, Butylene Glycol, Water, Argania Spinosa Kernel Oil, Artemisia Absinthium Extract, Achillea Millefolium Extract, 1,2-Hexanediol, Centella Asiatica Extract, Camellia Sinensis Leaf Extract.
2. Pencil #02 Grey Smoke
Iron Oxide Black (CI 77499), Hydrogenated Coco-Glycerides, Hydrogenated Vegetable Oil, Titanium Dioxide (CI 77891), Stearic Acid, Copernicia Cerifera (Carnauba) Wax, Synthetic Wax, Zinc Stearate, Caprylic/Capric Triglyceride, Iron Oxide Red (CI 77491), Ricinus Communis (Castor) Seed Oil, Iron Oxide Yellow (CI 77492), Hydrogenated Castor Oil, Mica (CI 77019), Polyglyceryl-2 Triisostearate, Dimethicone, Methicone, Butylene Glycol, Water, Argania Spinosa Kernel Oil, Artemisia Absinthium Extract, Achillea Millefolium Extract, 1,2-Hexanediol, Centella Asiatica Extract, Camellia Sinensis Leaf Extract.
 ","
Bước 1: Sử dụng đầu chải xoắn ốc để chải gọn lông mày
Bước 2: Xoay lõi bút chì vừa đủ và vẽ theo dáng chân mày phù hợp. Phần đầu lông mày nên sử dụng lực vẽ nhẹ để trông tự nhiên hơn.
Bước 3: Cuối cùng sử dụng đầu chải để tán đều màu. ",Da thường/Mọi loại da,
